,mean_conf,min_conf,std_conf,words_count,char_count,num_text_lines,num_text_blocks,low_conf_ratio,text_density,handwriting_ocr,detected_lang_conf,text_area,mean_orientation,relative_label_centroid_x,relative_label_centroid_y,resolution,laplacian,contrast,brightness,noise,noise_sigma,background_uniformity,overlapped_label_area,detected_lang_encoded
../../data/sample_images_stratified_after_filter/B101176986.jpg,0.43431298743606117,0.0,0.7767709386470326,0.10823529411764705,0.08441831163376733,0.22413793103448276,0.32,0.6086956521739131,0.4360157808497964,1.0,0.023327451024373575,0.45445790231024596,0.4591776844392319,0.4288781814668162,0.6782139519223656,0.8478130617136009,0.031418430866539886,0.34776372715139514,0.3845876556319907,0.357919599883647,0.2930001810335461,0.22476821590917964,0.008050220706991388,0.19230769230769232
../../data/sample_images_stratified_after_filter/B101177019.jpg,0.8465266034798318,0.0,0.5401771509639969,0.18588235294117644,0.17891642167156657,0.24137931034482757,0.24,0.17721518987341772,0.0,0.0,0.14436641760428873,0.0,0.0,0.4975326121321255,0.0,0.8621929298981427,0.02527714776022441,0.37609584584474687,0.48808426474029387,0.2162665316260053,0.2212034113090619,0.2037779374772555,0.0,0.23076923076923078
../../data/sample_images_stratified_after_filter/B101177039.jpg,0.7506614369254184,0.0,0.5467822244321127,0.24470588235294116,0.19025619487610249,0.6724137931034483,0.92,0.20192307692307693,0.8512570828153446,0.0,0.11487678862356492,0.8970048380335149,0.6017048024347403,0.42571646426512433,0.7445491445296353,0.8639904134212105,0.043766552947339825,0.4478259635536541,0.3217223705508412,0.4380738867186178,0.3113387774703676,0.22378328437369863,0.0,0.19230769230769232
../../data/sample_images_stratified_after_filter/B101177083.jpg,0.6356954986084989,0.0,0.7386996717215637,0.05411764705882353,0.04031919361612768,0.10344827586206896,0.2,0.34782608695652173,0.3123380443108291,0.0,0.016976853667491482,0.32859396775399674,0.5746395322537536,0.43384659421233207,0.8581566828007952,0.8615937687237868,0.030411245926738294,0.19796652212513002,0.49759926300422275,0.36007866338931727,0.2804746867323409,0.265758037197383,0.0,0.23076923076923078
../../data/sample_images_stratified_after_filter/B101177111.jpg,0.5580040954867996,0.0,0.6157966856955289,0.15058823529411763,0.07979840403191937,0.24137931034482757,0.2,0.453125,0.32926748432563124,0.0,0.018045746767140918,0.3447297159496482,0.54466563349225,0.4550752668522632,0.7337777766758977,0.854403834631516,0.02351975913869047,0.3184916934574322,0.49429990452608474,0.28101487516849377,0.24289820382869523,0.1383485482765027,0.054892947828710785,0.23076923076923078
../../data/sample_images_stratified_after_filter/B101177221.jpg,0.5432242850793122,0.0,0.6336910179226272,0.10117647058823528,0.06467870642587148,0.13793103448275862,0.12,0.5581395348837209,0.23151253252817247,0.0,0.029866723650614487,0.24179545428794796,0.4138916792146739,0.459140331825867,0.8272460852068935,0.8508088675853805,0.01829352472224774,0.39233187441127637,0.26039047712269503,0.38031379264913,0.2679491924311227,0.20147032784143468,0.0,0.5384615384615385
../../data/sample_images_stratified_after_filter/B101177233.jpg,0.6296351592888114,0.0,0.6190220614701257,0.08470588235294117,0.05249895002099958,0.39655172413793105,0.36,0.4166666666666667,0.021196415062605035,0.0,0.00911719880767917,0.022191787806342695,0.4719032544993487,0.9275261515622207,0.8610614576386322,0.854403834631516,0.023215464967456467,0.34987713937444986,0.39116652653162864,0.4365553799465465,0.30216947925195525,0.17814521067222408,0.0,0.19230769230769232
../../data/sample_images_stratified_after_filter/B101177267.jpg,0.7665595525025924,0.0,0.613219219813147,0.6,0.5228895422091558,0.5689655172413793,0.72,0.23529411764705882,0.771158267370731,0.0,0.46478910441907023,0.8063908496583917,0.4973089519014397,0.4315882247825521,0.686564178075272,0.8526063511084484,0.07858187641969322,0.5367601615705058,0.27977957284473676,0.4303021171949813,0.30216947925195786,0.258526566041144,0.0,0.19230769230769232
../../data/sample_images_stratified_after_filter/B101177275.jpg,0.7272248749018735,0.0,0.6403796515676767,0.15058823529411763,0.128097438051239,0.20689655172413793,0.28,0.296875,0.18162364811665255,0.0,0.08318657392619605,0.18984466173421408,0.3312130640204463,0.43700831141402385,0.8206650247406366,0.8520071899340923,0.01939744266957543,0.652004049572722,0.39146432072738047,0.3130525193878245,0.22120341130907387,0.1822536959806054,0.0,0.23076923076923078
../../data/sample_images_stratified_after_filter/B101177363.jpg,0.5721525068564584,0.0,0.7562372545835488,0.1411764705882353,0.13313733725325494,0.25862068965517243,0.32,0.43333333333333335,0.27382206334009,0.0,0.08299813183718663,0.2870288015953047,0.33596423843079626,0.45055852799270335,0.840231883397645,0.8562013181545839,0.04038791579681742,0.6337347587926484,0.33756278127357264,0.583827007367283,0.28047468673233655,0.17068185812940803,0.06310244539574819,0.19230769230769232
